True_Class,Pred_Class,True_Risk_pips,Pred_Risk_pips
2,1,0.0712134,0.0701776
2,1,0.07436209,0.07268805
2,1,0.08255973,0.07488541
2,1,0.08634,0.07278197
2,1,0.07939759,0.073319525
2,1,0.088848,0.07652605
2,1,0.078126475,0.07713234
0,1,0.114030115,0.085281916
1,1,0.1411068,0.08758503
1,1,0.1411077,0.089305766
0,1,0.14108904,0.08822046
0,1,0.14108637,0.075488165
0,1,0.14107393,0.08375271
1,1,0.1410748,0.07803005
1,1,0.14105971,0.077934906
1,1,0.14105438,0.07928028
1,1,0.14104816,0.080455236
1,1,0.14102596,0.08698302
1,1,0.129094,0.08335255
2,1,0.1292071,0.13238703
2,1,0.11656407,0.11778712
2,1,0.16064611,0.11589767
2,1,0.16067344,0.11353804
2,1,0.16069774,0.123002276
2,1,0.16068459,0.123531446
0,1,0.16056822,0.12829402
0,1,0.19332372,0.13793483
0,1,0.2386725,0.14471273
0,1,0.238674,0.14247786
0,1,0.2386695,0.14228377
1,1,0.23870708,0.13764313
2,1,0.23869205,0.17298469
2,1,0.2738829,0.17475294
1,1,0.28827512,0.18601617
1,1,0.2882842,0.17137992
1,1,0.28833503,0.1606316
2,1,0.2884131,0.15926825
2,2,0.28865123,0.17292869
2,2,0.2887859,0.19751135
2,2,0.21996446,0.19660056
2,2,0.17767249,0.1984521
2,1,0.15938313,0.19686279
2,1,0.15242462,0.19466335
0,1,0.12778226,0.20766595
0,1,0.12773883,0.21604434
0,1,0.12773481,0.21287727
1,1,0.12774847,0.2005302
1,1,0.12781364,0.19270521
0,1,0.12777743,0.20244454
0,1,0.12771714,0.21891525
0,1,0.10761689,0.21599308
0,1,0.110751726,0.2117526
0,1,0.10447216,0.19913325
0,1,0.11333656,0.1796459
0,1,0.11329662,0.19429973
1,1,0.1133487,0.1813648
1,1,0.11333157,0.1946633
1,1,0.11336012,0.18875727
1,1,0.100711904,0.20806113
2,1,0.11647307,0.20737708
2,1,0.12090223,0.19107622
2,1,0.12216086,0.17309687
2,1,0.1555396,0.16773757
2,1,0.15555136,0.16298126
2,1,0.15556312,0.1561466
2,1,0.14550631,0.14491872
2,1,0.13918015,0.14776337
2,2,0.10704009,0.13676962
2,1,0.107025936,0.13449344
2,1,0.10703335,0.13436177
2,1,0.1397668,0.13563055
2,1,0.11328235,0.14078493
2,1,0.11517112,0.14296755
2,1,0.11452087,0.12406644
1,1,0.11889709,0.14047094
2,1,0.14094344,0.13862795
2,1,0.14599091,0.13073672
2,1,0.13530777,0.13098004
2,1,0.14283377,0.1303133
2,2,0.17179751,0.13654965
2,1,0.15035607,0.13502178
2,1,0.15034094,0.14109592
2,1,0.15027855,0.16407394
1,1,0.15027477,0.16490088
1,1,0.15032108,0.15331131
2,2,0.12136304,0.14621767
2,2,0.12139739,0.15920262
1,1,0.103080474,0.15383394
2,1,0.10310186,0.1584068
1,1,0.10311223,0.15613087
1,1,0.10307205,0.16850832
1,1,0.08737522,0.17656884
1,1,0.08736918,0.18384176
1,0,0.087357104,0.19276798
1,0,0.08737083,0.19098109
0,1,0.117587134,0.1636395
1,1,0.118221894,0.1530943
0,1,0.12823172,0.14756095
0,1,0.157814,0.14300078
0,1,0.1577872,0.14501713
0,1,0.15774854,0.15615445
0,1,0.15777828,0.15125604
0,1,0.16343361,0.14540622
0,0,0.1854005,0.20147985
0,0,0.17282988,0.20914015
0,0,0.14771977,0.19061808
1,1,0.12512103,0.17759725
0,1,0.11071898,0.1520594
1,1,0.110708535,0.14934711
0,1,0.11073222,0.14649615
1,1,0.119538955,0.15281017
0,0,0.11948107,0.1884543
1,1,0.11889185,0.18681873
1,1,0.1189113,0.17139809
1,1,0.11893375,0.1535536
1,1,0.11890457,0.16947109
1,1,0.118902326,0.1708497
1,1,0.11891279,0.16416529
0,1,0.11886269,0.18574664
0,1,0.09124489,0.17101583
0,1,0.09563418,0.174329
1,1,0.098191634,0.14374374
1,1,0.09817557,0.14779803
2,1,0.12333172,0.15058306
1,1,0.12333094,0.14548188
2,1,0.12334258,0.14669167
2,1,0.16924626,0.15500075
2,0,0.22591405,0.18862784
2,0,0.22587566,0.20110796
1,0,0.22590835,0.19489425
2,1,0.22597519,0.18240091
2,1,0.22600506,0.17002757
2,1,0.2260264,0.15826786
2,2,0.21530694,0.19131383
1,2,0.17744777,0.17636393
0,1,0.18740606,0.16796225
0,2,0.20825207,0.17837898
0,1,0.21450724,0.1756453
0,1,0.22188838,0.20257175
0,1,0.17788337,0.21933976
0,1,0.17483507,0.20760708
0,1,0.17871301,0.19863194
0,2,0.17869052,0.20664693
0,1,0.17858379,0.20488504
0,1,0.17856918,0.20108543
0,0,0.11948859,0.22420478
0,1,0.10255378,0.20693964
0,1,0.092513345,0.19560781
1,1,0.09253489,0.18427092
1,1,0.092536055,0.18328126
1,1,0.09252557,0.18602584
1,1,0.07489317,0.15485798
0,1,0.074909195,0.15203686
0,1,0.09127821,0.15267417
0,1,0.1309156,0.15815201
0,1,0.13091971,0.15723124
0,1,0.1290152,0.1593367
0,1,0.13534355,0.14906706
0,1,0.13914599,0.14092386
0,1,0.13913022,0.14186482
1,1,0.13915387,0.13496852
0,1,0.13912146,0.14358097
0,1,0.13911445,0.14911206
0,0,0.11898092,0.2121642
1,0,0.09257218,0.19108531
2,0,0.09699626,0.18005568
1,1,0.09701582,0.16980243
2,1,0.09702805,0.16209574
2,1,0.097042106,0.15470916
2,1,0.09704027,0.13392368
1,1,0.083805926,0.13439286
1,1,0.08063043,0.14192541
0,1,0.079354584,0.1609576
1,1,0.079344586,0.17263539
1,1,0.07936108,0.16396533
1,1,0.07934809,0.13964163
2,1,0.12404604,0.14521213
1,1,0.12403589,0.1490524
1,1,0.12406792,0.13731737
1,1,0.12408277,0.12746036
0,1,0.12405463,0.122905836
1,1,0.124081984,0.12423423
2,1,0.12285786,0.13022438
1,1,0.122850895,0.12385545
1,1,0.12412342,0.12490821
0,1,0.15998791,0.11688407
0,1,0.19206549,0.13008161
0,0,0.22039886,0.18532997
0,0,0.2253202,0.21713163
0,1,0.19333224,0.18946889
0,1,0.19338582,0.17038108
0,1,0.20784783,0.17555442
0,1,0.21547243,0.16065699
0,0,0.21980652,0.20823689
0,0,0.21223533,0.21990526
0,0,0.19589688,0.20739707
0,0,0.17829017,0.20058003
0,1,0.14495493,0.17286423
0,1,0.17021812,0.15416822
0,0,0.15890232,0.18962033
1,1,0.13435434,0.18374796
1,1,0.13308944,0.18883646
1,1,0.130573,0.19601893
2,1,0.13059525,0.18757063
2,1,0.16975036,0.17091532
2,0,0.17159693,0.20276208
2,1,0.17164348,0.19179183
2,1,0.17166083,0.18345295
2,0,0.18924937,0.2111061
2,0,0.2069257,0.20667022
2,1,0.22786233,0.1714188
2,2,0.19061686,0.1809382
1,1,0.14634177,0.17787257
2,2,0.14635192,0.17464183
2,2,0.14005338,0.17951733
0,1,0.16082849,0.18114796
0,1,0.16522254,0.18491237
0,2,0.18224356,0.16058971
0,2,0.20623238,0.16936798
0,2,0.20622718,0.1721167
0,1,0.20613098,0.1884793
0,1,0.2060842,0.1878041
2,1,0.20736034,0.18044224
2,0,0.23892678,0.20839076
2,0,0.2453036,0.19805427
2,0,0.24967372,0.20964214
2,1,0.24971624,0.21162453
2,1,0.24989587,0.18406889
2,1,0.24983755,0.1922959
2,2,0.24995108,0.20141079
2,2,0.26068953,0.20426013
2,2,0.22905242,0.20131528
2,2,0.20816644,0.21549428
2,2,0.14565586,0.19828245
1,1,0.088839605,0.2098281
0,1,0.104560345,0.17347132
0,1,0.10455968,0.17853364
1,1,0.104587354,0.17197718
0,1,0.1045834,0.1757352
0,1,0.12535986,0.17015213
1,1,0.12538356,0.15796553
0,1,0.12535591,0.15513192
0,0,0.12531644,0.17454837
0,1,0.10266035,0.16273649
0,1,0.09700726,0.15476781
0,1,0.08063805,0.13569495
1,1,0.067419834,0.12978229
1,1,0.06743896,0.1261612
0,1,0.11845803,0.12134996
0,1,0.11405742,0.1178351
0,1,0.11281702,0.1264897
1,1,0.11284049,0.12619855
1,1,0.11281063,0.1186184
1,1,0.112834804,0.12419672
0,1,0.1128156,0.11458942
0,1,0.1127964,0.120473534
1,1,0.11282556,0.12869397
2,1,0.11788438,0.1284087
1,1,0.12035742,0.13139409
1,1,0.120373346,0.16273545
2,1,0.11731981,0.15203145
2,1,0.09963677,0.14960001
2,1,0.09585007,0.14886235
2,1,0.08323192,0.14326212
1,1,0.07248706,0.1579348
2,1,0.072488435,0.12591213
2,2,0.07250169,0.12614858
2,2,0.07186806,0.121543005
2,2,0.06051285,0.12379906
1,1,0.052928388,0.1244147
1,1,0.05040513,0.13637112
1,1,0.050409894,0.11906406
1,1,0.05041752,0.11654409
2,1,0.0529454,0.1198121
2,1,0.059243575,0.10725375
1,1,0.05923536,0.11167408
2,1,0.07939809,0.11048697
2,1,0.090731524,0.112944245
2,1,0.090744674,0.09734691
2,1,0.09326242,0.09365489
2,1,0.11089758,0.09728769
2,1,0.11783016,0.093646646
2,1,0.11784947,0.09486405
2,1,0.095151074,0.107745744
2,1,0.09703538,0.10533426
2,1,0.09135009,0.099634826
2,1,0.09009463,0.10886325
2,1,0.08945952,0.10342602
2,1,0.09321602,0.1013641
2,1,0.09321895,0.089251526
2,1,0.08187275,0.08423481
2,1,0.07935309,0.087570764
1,1,0.07303774,0.09438351
1,1,0.07303774,0.09736805
1,1,0.07304418,0.09722558
0,1,0.13663095,0.10050888
0,1,0.13660257,0.08962745
0,1,0.13661632,0.10209553
0,1,0.13664299,0.11504624
0,1,0.1366017,0.10320481
0,1,0.1296478,0.11223155
1,1,0.11960066,0.0985763
0,1,0.11455979,0.1021503
1,1,0.10827893,0.09607521
1,1,0.110794954,0.09709996
1,1,0.13407947,0.0997284
2,1,0.14104018,0.10067022
2,2,0.12728338,0.1357118
2,1,0.12726414,0.12443658
2,1,0.12158782,0.11685545
2,2,0.12033618,0.124691166
2,1,0.10204403,0.12064151
1,1,0.09320486,0.12333976
1,2,0.09318667,0.1379605
1,2,0.09319254,0.14439714
1,2,0.09318491,0.14452484
0,1,0.12023165,0.1453556
0,1,0.12274341,0.15038939
0,1,0.12585582,0.15742296
0,1,0.1573792,0.15549895
0,1,0.17943035,0.14318071
0,1,0.18074983,0.14461486
0,1,0.18073276,0.14713249
0,1,0.18005426,0.15295011
0,1,0.1737685,0.15354514
0,0,0.17377397,0.18889856
0,0,0.15803358,0.18741482
0,0,0.1498599,0.17856075
1,1,0.11718381,0.15954328
2,1,0.19466162,0.15493321
2,1,0.19468983,0.14851677
2,1,0.19478309,0.17336415
2,2,0.19481257,0.1835004
2,2,0.17462349,0.18749444
2,2,0.15253703,0.18727343
1,1,0.13233598,0.18006808
0,1,0.1581162,0.17721139
0,2,0.25955862,0.17598273
0,2,0.25959298,0.17470488
0,2,0.2595717,0.17224565
0,2,0.2595243,0.18180963
1,1,0.2499103,0.18307512
2,1,0.28770548,0.17873468
2,0,0.29035348,0.20907226
2,1,0.3993877,0.2011843
2,0,0.39933738,0.20866023
2,1,0.3994506,0.20322712
2,1,0.39944053,0.20018758
2,1,0.3996092,0.17455763
2,2,0.38801262,0.21469297
2,2,0.34303588,0.21706751
2,2,0.33479398,0.21512994
2,2,0.2722426,0.2435815
1,2,0.19707349,0.23136199
1,1,0.19695815,0.2412925
1,1,0.1970189,0.20477454
0,0,0.22059932,0.24200991
0,0,0.20057091,0.25021693
0,0,0.18174614,0.24166599
0,1,0.16856194,0.22793677
0,1,0.13401452,0.21047258
0,1,0.12650898,0.17381887
1,1,0.12654005,0.17073956
0,1,0.12651934,0.17695485
0,1,0.12648033,0.18045656
0,1,0.1372338,0.1738834
0,1,0.13594824,0.1769463
0,1,0.09254596,0.19173996
0,1,0.10388858,0.18556017
0,1,0.11211892,0.17620172
0,1,0.112116806,0.1739986
0,1,0.112130225,0.16931327
1,1,0.11210974,0.16819829
0,0,0.11207233,0.18088065
0,0,0.10073473,0.18795478
0,1,0.10706773,0.16750768
0,1,0.11715945,0.1546845
0,1,0.11717273,0.14347936
0,1,0.11717126,0.13938773
0,1,0.122210115,0.13383582
0,1,0.1222309,0.13208394
1,1,0.122247845,0.13046011
0,1,0.12223552,0.13013205
1,1,0.122262485,0.13117906
0,1,0.117802694,0.13485874
0,0,0.117810115,0.19044445
0,0,0.09828196,0.19169115
1,1,0.077527195,0.16578326
1,1,0.077545285,0.15684089
1,1,0.07754773,0.1569994
2,1,0.07754626,0.15397507
1,2,0.0699896,0.13260433
2,1,0.069977686,0.12859982
1,1,0.06996313,0.13334967
1,1,0.078794256,0.13958065
0,1,0.080679215,0.14181195
0,1,0.092641026,0.14721705
0,1,0.09264628,0.15051527
1,1,0.092681326,0.1414433
0,1,0.11031057,0.14274049
0,1,0.12479673,0.15128407
0,1,0.12607875,0.14599414
0,1,0.12605095,0.15389507
0,1,0.1286052,0.18669419
0,0,0.15188183,0.20887949
0,0,0.15190096,0.19932082
0,0,0.13046192,0.2039304
1,1,0.11350022,0.17218228
2,1,0.11351239,0.15748888
0,1,0.11350165,0.16369402
0,1,0.11350094,0.16727634
1,1,0.11353888,0.15076424
2,1,0.11354604,0.14410362
2,1,0.11355464,0.14108086
1,1,0.11606929,0.14195338
1,1,0.15137276,0.14575218
1,2,0.15140332,0.15296899
1,1,0.15132886,0.15800864
1,1,0.15131359,0.16936111
1,1,0.15256877,0.1706997
1,1,0.156974,0.16813867
2,1,0.18611753,0.16998963
2,1,0.1861011,0.17660302
1,1,0.18609287,0.17649288
0,0,0.18600018,0.20798305
0,1,0.20242788,0.20362917
0,1,0.20253389,0.17768373
0,1,0.25861633,0.17739725
0,2,0.25869304,0.18276241
0,2,0.25859514,0.1834453
0,1,0.25852013,0.18822454
0,1,0.25847125,0.18755671
0,1,0.2584859,0.18406554
0,0,0.26791906,0.24051766
0,0,0.25974518,0.2384609
0,1,0.21452323,0.21061884
0,1,0.19184047,0.20775034
0,1,0.18053277,0.20009147
0,1,0.21717994,0.18994774
0,1,0.21726087,0.16677536
0,1,0.2172595,0.17213637
0,1,0.21715115,0.19676775
0,1,0.19697343,0.19398582
0,1,0.18815388,0.18397343
0,1,0.16670561,0.17344067
1,0,0.124497585,0.20582508
0,1,0.12451568,0.19462216
0,1,0.12516831,0.18594414
0,1,0.14411044,0.19262242
0,1,0.14412956,0.18576226
1,1,0.14416602,0.17391635
2,1,0.15552787,0.1457551
2,1,0.20919973,0.15745564
2,1,0.20917593,0.16350155
2,1,0.2091059,0.18270996
1,1,0.20912571,0.17686936
2,1,0.20919444,0.16372481
2,1,0.20923808,0.15644592
2,1,0.20932013,0.14487995
2,1,0.20932674,0.14782104
2,1,0.18720078,0.14936396
2,1,0.18720315,0.14821804
2,1,0.17198536,0.15452369
1,1,0.10805687,0.1766317
1,1,0.0770489,0.21071441
0,1,0.08146665,0.21468969
0,1,0.092830576,0.20599677
0,1,0.09284934,0.19534318
0,1,0.12887575,0.18453723
1,1,0.12886761,0.16269213
0,0,0.12881634,0.18948731
1,1,0.1162049,0.18462712
1,1,0.11685342,0.1751263
2,1,0.14530201,0.15562692
2,1,0.19206591,0.14515702
2,1,0.19204892,0.16971472
2,1,0.19204043,0.1736442
2,1,0.19210353,0.1546373
1,1,0.19204043,0.1708163
2,1,0.19210353,0.15329269
2,1,0.16305894,0.14242938
1,2,0.16113134,0.17306218
0,2,0.14655255,0.16637926
1,1,0.15976962,0.15954728
1,1,0.15978578,0.15846616
0,1,0.15972525,0.16713113
0,1,0.12120982,0.1665833
0,1,0.1218542,0.15648752
0,1,0.1388959,0.16350003
0,1,0.12061507,0.16107734
0,1,0.14083795,0.15770096
0,1,0.14275788,0.14450058
0,1,0.18630089,0.15690267
0,1,0.18890692,0.16191472
0,1,0.25023538,0.15438318
0,1,0.28802425,0.17518349
0,1,0.2899155,0.18302812
0,1,0.28425062,0.17894274
0,1,0.25653338,0.16284013
0,0,0.29576075,0.21397662
0,0,0.27937198,0.20400275
0,0,0.26864898,0.19557215
0,1,0.26871863,0.1860897
0,1,0.22890386,0.17513077
0,1,0.21504833,0.157094
1,0,0.19547683,0.21616234
1,0,0.20122124,0.21145655
0,1,0.20132826,0.19762254
1,1,0.20135121,0.19927692
0,1,0.2013818,0.19546318
0,1,0.22485004,0.19061428
0,1,0.22490703,0.18553752
0,1,0.22489135,0.18714839
0,1,0.22480734,0.19995
0,1,0.23811483,0.21324863
0,1,0.25206944,0.20263903
0,1,0.2521365,0.18096793
0,0,0.251835,0.25219065
0,0,0.19557704,0.25789985
1,1,0.16845998,0.23109418
0,1,0.15892011,0.23560074
1,1,0.14572087,0.21096088
1,1,0.14572826,0.20387194
1,1,0.14576705,0.19620535
2,1,0.14576982,0.19876589
1,1,0.14571442,0.21149954
2,1,0.14580679,0.19530013
2,1,0.12551187,0.19796433
2,1,0.12549596,0.19625407
1,1,0.1253998,0.20750634
1,1,0.12540694,0.21547225
1,1,0.11084649,0.20566213
2,1,0.12673067,0.1887176
2,1,0.13939314,0.18509774
2,1,0.13941698,0.16675183
2,2,0.161001,0.14765035
2,1,0.141285,0.14852235
2,1,0.15019298,0.15441182
2,1,0.12415121,0.16467161
2,1,0.12415121,0.16995744
2,1,0.12414885,0.163719
2,1,0.12669533,0.13711904
2,1,0.124159075,0.1336617
2,1,0.103869125,0.13355869
2,1,0.096244566,0.1491226
2,1,0.09623786,0.15367013
2,1,0.09308982,0.13819344
1,1,0.07279126,0.11501673
0,1,0.09305211,0.12693185
0,1,0.124029435,0.13880157
0,1,0.1284802,0.1396432
1,1,0.12848182,0.13490838
1,1,0.12847126,0.13664025
0,1,0.128468,0.13849656
0,1,0.11832972,0.14308241
1,1,0.1107616,0.12642345
1,1,0.1107658,0.12369996
1,1,0.11074968,0.122559905
1,1,0.11076791,0.11951637
1,1,0.09623299,0.13540931
1,2,0.096256755,0.14502606
2,2,0.09627078,0.15477653
1,2,0.0848762,0.16439244
0,1,0.06519771,0.14644554
0,1,0.08607922,0.15181902
0,1,0.07976955,0.12195804
0,1,0.08357498,0.123301744
0,1,0.09684893,0.12423567
0,1,0.090525806,0.13204232
0,1,0.09052237,0.13398732
0,1,0.0905281,0.12867594
0,0,0.08419267,0.15611373
1,1,0.0766235,0.14310908
1,1,0.0766104,0.14809988
1,1,0.05635908,0.14484398
1,1,0.058896173,0.1288887
2,1,0.070938155,0.12372966
1,1,0.070934564,0.11255036
1,1,0.07094355,0.114213325
1,1,0.05320463,0.11219592
1,1,0.053197216,0.10896526
1,1,0.052570574,0.10936014
0,1,0.07346189,0.111214176
0,1,0.15517427,0.10111252
0,1,0.16213717,0.09453608
0,1,0.16210945,0.08902681
0,1,0.1620961,0.08592354
0,1,0.1621074,0.08584996
0,1,0.15511729,0.09081477
0,0,0.147544,0.11098111
0,1,0.13741918,0.095705315
0,1,0.1349049,0.08660889
0,1,0.13236897,0.09359004
0,1,0.13236393,0.09364362
1,1,0.09059348,0.10210418
0,2,0.1039679,0.13741988
1,2,0.10398108,0.14324974
0,2,0.117923036,0.14612415
0,2,0.12103699,0.13106616
0,2,0.12102549,0.13804196
0,1,0.12101858,0.13712424
1,1,0.12101781,0.10457631
0,1,0.11849918,0.11464324
0,1,0.18761012,0.12327877
0,1,0.2230502,0.12725005
0,1,0.20974058,0.13021113
0,1,0.20658015,0.12150233
0,1,0.20674391,0.1561253
0,1,0.20670852,0.16195959
0,1,0.2073952,0.15853737
0,1,0.21937612,0.16791692
0,1,0.21934412,0.17637613
0,1,0.22065118,0.17029925
0,0,0.25474477,0.23829061
0,0,0.2098882,0.24115783
0,1,0.15865864,0.22979733
1,1,0.15869187,0.21633929
0,1,0.15862541,0.22659309
0,1,0.19799718,0.22035451
0,0,0.19803363,0.22158884
0,1,0.21650244,0.21701494
0,1,0.28700417,0.22123358
0,1,0.29258695,0.23223853
0,1,0.2792569,0.23378658
0,1,0.26227218,0.21498036
0,1,0.34366882,0.20826751
0,1,0.3671916,0.20345497
0,1,0.36700976,0.21211268
0,1,0.3784199,0.21358171
0,1,0.35048956,0.20327845
0,1,0.34166324,0.18967503
0,0,0.3285293,0.24240254
0,0,0.28355628,0.2245108
0,1,0.23543186,0.2108868
0,1,0.23538093,0.20652759
0,1,0.230255,0.21024297
0,1,0.16991867,0.20074746
1,1,0.13248745,0.20576757
2,1,0.16429248,0.20413998
2,1,0.17391859,0.19529101
2,1,0.22483647,0.202594
2,1,0.28080407,0.21731019
2,1,0.29431063,0.20596698
2,2,0.290038,0.18875119
2,1,0.27966058,0.19716701
2,1,0.2797176,0.19505677
2,1,0.27961248,0.20894583
2,1,0.279584,0.20381975
2,1,0.27953416,0.19704081
2,2,0.27970868,0.22025439
0,2,0.21004525,0.2184524
0,2,0.21128598,0.2055397
0,2,0.25381035,0.21595317
0,1,0.26827034,0.22302443
0,1,0.23590904,0.20664537
0,1,0.24683818,0.18755509
0,1,0.2628213,0.18107715
0,1,0.30226284,0.18000135
0,1,0.3181309,0.17869513
0,1,0.2850471,0.17633423
0,1,0.2780889,0.16890892
0,0,0.24068154,0.22434336
0,0,0.25664213,0.2156848
0,0,0.2470771,0.22073892
0,1,0.21340162,0.21110451
0,1,0.1924241,0.19814545
0,1,0.18226312,0.18359749
0,0,0.16062106,0.22094034
0,0,0.12370713,0.20053303
1,1,0.09250045,0.1882866
1,1,0.09504915,0.18597738
1,1,0.12885858,0.18472296
1,1,0.12888324,0.17583331
1,1,0.12888406,0.15804924
2,1,0.12892602,0.15041754
2,1,0.12635045,0.15590069
1,1,0.12631015,0.18283264
2,1,0.12630773,0.18719155
2,1,0.126344,0.17089327
1,1,0.11677994,0.16508232
0,1,0.15059473,0.15828443
0,1,0.15247403,0.15962304
0,1,0.15242736,0.17453828
0,1,0.14606175,0.17119293
0,1,0.15821472,0.15901072
0,1,0.15820765,0.13178833
0,1,0.15819655,0.1337721
0,1,0.21944234,0.13919424
0,1,0.24491514,0.14914536
0,1,0.2760969,0.15409769
0,1,0.2869349,0.15509038
0,1,0.2565346,0.19204149
0,1,0.2566427,0.18439952
0,1,0.2566165,0.18114659
0,1,0.25662306,0.17520404
1,1,0.25664598,0.17719348
1,1,0.2566558,0.18060309
0,0,0.24697503,0.25825155
1,0,0.22286364,0.24534564
1,0,0.22298324,0.2264923
2,0,0.22302885,0.22088277
2,1,0.22310583,0.20793465
2,1,0.22312011,0.2056895
2,2,0.32548088,0.21009453
2,1,0.30864987,0.20716625
2,2,0.31009635,0.20830068
2,1,0.26887214,0.2573275
2,1,0.2758198,0.25344062
2,1,0.3147746,0.24047767
2,1,0.31482086,0.19683026
2,1,0.31479874,0.1894817
2,1,0.30092385,0.17718157
2,1,0.28043413,0.1883699
2,1,0.25867024,0.18610387
2,1,0.21768829,0.20262113
1,1,0.17979304,0.21988703
1,1,0.179824,0.20601909
1,1,0.17978846,0.19993904
0,1,0.1797369,0.20083672
0,1,0.17976668,0.18920058
0,1,0.16888016,0.2007873
1,1,0.14731768,0.1731325
1,1,0.14735997,0.17918283
2,2,0.14741638,0.19139841
1,1,0.13265221,0.20987824
2,1,0.13264968,0.20348984
1,1,0.14025871,0.19975947
0,1,0.14023815,0.18097016
0,1,0.14024799,0.18550247
1,1,0.14029628,0.18042614
1,1,0.14032224,0.17673095
1,1,0.14031775,0.17093423
0,1,0.14027034,0.17607668
1,1,0.13842022,0.17695197
1,1,0.15371369,0.1737099
0,1,0.15560232,0.17280488
0,1,0.15877065,0.17615175
0,1,0.15869576,0.18613386
0,1,0.11665711,0.1764037
0,1,0.11668835,0.17779931
0,1,0.10394613,0.17595127
0,1,0.12177783,0.19276431
0,1,0.102068804,0.18656465
0,1,0.09058433,0.18518208
1,1,0.09058202,0.17806078
1,1,0.0905982,0.15792489
1,1,0.09059474,0.15925421
1,1,0.09061902,0.15012987
1,1,0.09059762,0.15670024
1,1,0.080383286,0.16396509
2,1,0.095079474,0.15427917
1,1,0.10208835,0.14972988
0,1,0.15185156,0.14896742
0,1,0.17489213,0.13838156
1,1,0.1748486,0.14369227
0,1,0.174862,0.14338726
0,1,0.17482518,0.15080643
0,2,0.1748341,0.14602934
0,1,0.17480844,0.14121519
0,2,0.18631598,0.14192058
0,2,0.18633857,0.14834341
0,1,0.18631123,0.13973206
0,1,0.18622212,0.14801137
0,0,0.15437514,0.2238889
1,1,0.13218981,0.20252499
1,1,0.13217463,0.19916077
0,0,0.13212064,0.21792167
1,1,0.12002579,0.20679991
0,1,0.12007562,0.18729907
0,1,0.12510373,0.18358669
2,1,0.19413383,0.17528586
2,1,0.1953973,0.18279265
2,1,0.19537361,0.18640707
2,1,0.23362249,0.19453724
2,1,0.23368067,0.18541008
2,1,0.26066124,0.20088223
2,1,0.2982463,0.20662141
2,1,0.29826915,0.20890613
2,1,0.29818535,0.22084823
2,1,0.2982139,0.21202289
2,1,0.29836825,0.18602268
2,2,0.24782673,0.20737447
2,2,0.17161304,0.21005529
1,2,0.18380123,0.2076669
1,2,0.22650562,0.21202688
0,1,0.226341,0.21937077
0,1,0.28571063,0.2088961
0,1,0.41122353,0.18628027
0,1,0.40474734,0.19275753
0,1,0.39262927,0.19576322
0,1,0.36980835,0.1837014
0,1,0.3698673,0.17667149
0,1,0.35707,0.18104337
0,0,0.35704494,0.2659747
0,0,0.34623256,0.26693946
1,0,0.27572122,0.24247235
0,0,0.27568954,0.25563347
1,0,0.26885325,0.23232938
2,1,0.2690096,0.21330698
2,2,0.17832945,0.20954973
2,1,0.15454766,0.21938823
1,1,0.15450424,0.21718624
2,1,0.15453286,0.20390809
2,1,0.16478042,0.20791891
1,1,0.16469942,0.21660459
1,1,0.16470994,0.22005281
0,1,0.16467735,0.23003428
2,1,0.17045563,0.22390673
2,2,0.16804574,0.20379862
2,1,0.15774785,0.21687956
2,1,0.15773575,0.20855767
2,2,0.15776095,0.17993963
2,1,0.17173356,0.18189065
2,1,0.18830468,0.18534438
1,1,0.18824941,0.19538887
2,1,0.19086406,0.18341734
2,1,0.19406444,0.17845906
2,2,0.19409418,0.17111436
2,2,0.1551516,0.17759769
2,1,0.09953487,0.18269911
1,1,0.092504576,0.18658717
1,1,0.09250635,0.18749467
1,1,0.08613594,0.18390217
2,1,0.072729126,0.14488864
2,1,0.07271243,0.15422493
2,1,0.10845364,0.15679958
2,1,0.13015102,0.1561271
2,1,0.1460124,0.16724569
2,1,0.14604406,0.17241268
2,1,0.14862727,0.15643951
2,1,0.14929183,0.15086438
2,1,0.15940422,0.1678917
2,1,0.16839205,0.16822876
2,1,0.18944347,0.16235323
2,1,0.20156147,0.15736899
2,2,0.20152162,0.16639665
2,2,0.19446817,0.1578979
2,1,0.1778418,0.1564778
2,1,0.15930568,0.1677233
2,1,0.17393188,0.17086749
2,1,0.17397511,0.16166021
2,2,0.15736794,0.1432854
2,2,0.14973016,0.14417681
2,2,0.1528789,0.13780543
2,1,0.17387317,0.13978627
2,1,0.17384881,0.13807146
2,1,0.15980238,0.14388956
2,1,0.13812418,0.10763362
2,1,0.13621117,0.10998374
1,1,0.13235931,0.10492115
2,1,0.12601753,0.11838907
2,1,0.12027721,0.11879739
1,1,0.10561745,0.12966093
1,2,0.10816589,0.14185853
1,2,0.12152369,0.13347308
0,2,0.121490456,0.13119355
0,1,0.12143947,0.14280228
0,1,0.12142789,0.14596123
0,1,0.11190092,0.14040075
0,0,0.09601384,0.156121
0,1,0.0623374,0.13420781
1,1,0.056624062,0.13059418
1,1,0.056624062,0.12728757
1,1,0.056617938,0.1360108
1,1,0.05790167,0.13135752
1,1,0.059177246,0.12297507
1,1,0.068731144,0.120050274
1,1,0.068721525,0.11301991
0,1,0.0687071,0.113442495
0,1,0.07316732,0.11410771
0,1,0.055352665,0.11325689
0,1,0.15654731,0.08866986
